"o1"	"name"	"birthYear"
"http://dbpedia.org/resource/Grace_Julian_Clarke"	"Grace Julian Clarke"	1865
"http://dbpedia.org/resource/Puah_Rakovsky"	"Puah Rakovsky"	1865
"http://dbpedia.org/resource/Lily_Braun"	"Lily Braun"	1865
"http://dbpedia.org/resource/Laurence_Housman"	"Laurence Housman"	1865
"http://dbpedia.org/resource/Carmen_Karr"	"Carmen Karr"	1865
"http://dbpedia.org/resource/Constantin_Stere"	"Constantin Stere"	1865
"http://dbpedia.org/resource/Mărgărita_Miller-Verghy"	"Mărgărita Miller-Verghy"	1865
"http://dbpedia.org/resource/Teresa_Mañé"	"Teresa Mañé"	1865
"http://dbpedia.org/resource/Aspazija"	"Aspazija"	1865
"http://dbpedia.org/resource/Lizinka_Dyrssen"	"Lizinka Dyrssen"	1866
"http://dbpedia.org/resource/Eugenia_de_Reuss_Ianculescu"	"Eugenia de Reuss Ianculescu"	1866
"http://dbpedia.org/resource/Voltairine_de_Cleyre"	"Voltairine de Cleyre"	1866
"http://dbpedia.org/resource/Emilia_Broomé"	"Emilia Broomé"	1866
"http://dbpedia.org/resource/H._G._Wells"	"H. G. Wells"	1866
"http://dbpedia.org/resource/Elena_Meissner"	"Elena Meissner"	1867
"http://dbpedia.org/resource/Gulli_Petrini"	"Gulli Petrini"	1867
"http://dbpedia.org/resource/Marguerite_Coppin"	"Marguerite Coppin"	1867
"http://dbpedia.org/resource/Ingibjörg_H._Bjarnason"	"Ingibjörg H. Bjarnason"	1867
"http://dbpedia.org/resource/Elvira_Mancuso"	"Elvira Mancuso"	1867
"http://dbpedia.org/resource/Mochizuki_Keisuke"	"Mochizuki Keisuke"	1867
"http://dbpedia.org/resource/Consuelo_Álvarez_Pool"	"Consuelo Álvarez Pool"	1867
"http://dbpedia.org/resource/Marica_Nadlišek_Bartol"	"Marica Nadlišek Bartol"	1867
"http://dbpedia.org/resource/Jean_Beadle"	"Jean Beadle"	1868
"http://dbpedia.org/resource/Katti_Anker_Møller"	"Katti Anker Møller"	1868
"http://dbpedia.org/resource/Maud_Joynt"	"Maud Joynt"	1868
"http://dbpedia.org/resource/Eleanor_McMain"	"Eleanor McMain"	1868
"http://dbpedia.org/resource/Emily_Murphy"	"Emily Murphy"	1868
"http://dbpedia.org/resource/Enid_Stacy"	"Enid Stacy"	1868
"http://dbpedia.org/resource/Mary_Eliza_Fullerton"	"Mary Eliza Fullerton"	1868
"http://dbpedia.org/resource/Vida_Goldstein"	"Vida Goldstein"	1869
"http://dbpedia.org/resource/Emma_Goldman"	"Emma Goldman"	1869
"http://dbpedia.org/resource/Alma_Dolens"	"Alma Dolens"	1869
"http://dbpedia.org/resource/Flora_Murray"	"Flora Murray"	1869
"http://dbpedia.org/resource/Mary_Agnes_Chase"	"Mary Agnes Chase"	1869
"http://dbpedia.org/resource/Thomas_Baty"	"Thomas Baty"	1869
"http://dbpedia.org/resource/Anne_O'Hagan_Shinn"	"Anne O'Hagan Shinn"	1869
"http://dbpedia.org/resource/Maria_Clara_Correia_Alves"	"Maria Clara Correia Alves"	1869
"http://dbpedia.org/resource/Izabela_Sadoveanu-Evan"	"Izabela Sadoveanu-Evan"	1870
"http://dbpedia.org/resource/Virginia_Bolten"	"Virginia Bolten"	1870
"http://dbpedia.org/resource/Ada_Nield_Chew"	"Ada Nield Chew"	1870
"http://dbpedia.org/resource/Marion_Coates_Hansen"	"Marion Coates Hansen"	1870
"http://dbpedia.org/resource/Regina_de_Lamo"	"Regina de Lamo"	1870
"http://dbpedia.org/resource/Alfred_Adler"	"Alfred Adler"	1870
"http://dbpedia.org/resource/Mary_Johnston"	"Mary Johnston"	1870
"http://dbpedia.org/resource/Cornelia_Ramondt-Hirschmann"	"Cornelia Ramondt-Hirschmann"	1871
"http://dbpedia.org/resource/Maud_Wood_Park"	"Maud Wood Park"	1871
"http://dbpedia.org/resource/Elna_Munch"	"Elna Munch"	1871
"http://dbpedia.org/resource/Sevasti_Qiriazi"	"Sevasti Qiriazi"	1871
"http://dbpedia.org/resource/Kitty_Marion"	"Kitty Marion"	1871
"http://dbpedia.org/resource/Florence_M._Sterling"	"Florence M. Sterling"	1871
"http://dbpedia.org/resource/Florine_Stettheimer"	"Florine Stettheimer"	1871
"http://dbpedia.org/resource/Stella_Henderson"	"Stella Henderson"	1871
"http://dbpedia.org/resource/Alice_Salomon"	"Alice Salomon"	1872
"http://dbpedia.org/resource/Cicely_Hamilton"	"Cicely Hamilton"	1872
"http://dbpedia.org/resource/Ana_de_Castro_Osório"	"Ana de Castro Osório"	1872
"http://dbpedia.org/resource/Hannah_Mitchell"	"Hannah Mitchell"	1872
"http://dbpedia.org/resource/Eleanor_Rathbone"	"Eleanor Rathbone"	1872
"http://dbpedia.org/resource/Edith_Rigby"	"Edith Rigby"	1872
"http://dbpedia.org/resource/Carlos_Vaz_Ferreira"	"Carlos Vaz Ferreira"	1872
"http://dbpedia.org/resource/Octav_Băncilă"	"Octav Băncilă"	1872
"http://dbpedia.org/resource/Lizzy_van_Dorp"	"Lizzy van Dorp"	1872
"http://dbpedia.org/resource/Ludwig_Klages"	"Ludwig Klages"	1872
"http://dbpedia.org/resource/Dolores_Gortázar_Serantes"	"Dolores Gortázar Serantes"	1872
"http://dbpedia.org/resource/Mary_Anderson_(labor_leader)"	"Mary Anderson (labor leader)"	1872
"http://dbpedia.org/resource/Sofia_Smidovich"	"Sofia Smidovich"	1872
"http://dbpedia.org/resource/Ellen_Hagen"	"Ellen Hagen"	1873
"http://dbpedia.org/resource/Esther_Carstensen"	"Esther Carstensen"	1873
"http://dbpedia.org/resource/Felicija_Bortkevičienė"	"Felicija Bortkevičienė"	1873
"http://dbpedia.org/resource/Nellie_McClung"	"Nellie McClung"	1873
"http://dbpedia.org/resource/Louisa_Garrett_Anderson"	"Louisa Garrett Anderson"	1873
"http://dbpedia.org/resource/Dorothy_Richardson"	"Dorothy Richardson"	1873
"http://dbpedia.org/resource/Lola_Ridge"	"Lola Ridge"	1873
"http://dbpedia.org/resource/Portia_Geach"	"Portia Geach"	1873
"http://dbpedia.org/resource/Inez_Haynes_Irwin"	"Inez Haynes Irwin"	1873
"http://dbpedia.org/resource/Rose_O'Neill"	"Rose O'Neill"	1874
"http://dbpedia.org/resource/Bessie_Rischbieth"	"Bessie Rischbieth"	1874
"http://dbpedia.org/resource/Jenny_Apolant"	"Jenny Apolant"	1874
"http://dbpedia.org/resource/Elisabeth_Altmann-Gottheiner"	"Elisabeth Altmann-Gottheiner"	1874
"http://dbpedia.org/resource/Madeleine_Pelletier"	"Madeleine Pelletier"	1874
"http://dbpedia.org/resource/María_Martínez_Sierra"	"María Martínez Sierra"	1874
"http://dbpedia.org/resource/Amy_Lowell"	"Amy Lowell"	1874
"http://dbpedia.org/resource/Charles_A._Beard"	"Charles A. Beard"	1874
"http://dbpedia.org/resource/Mary_Dewson"	"Mary Dewson"	1874
"http://dbpedia.org/resource/Martha_Larsen_Jahn"	"Martha Larsen Jahn"	1875
"http://dbpedia.org/resource/Rosa_May_Billinghurst"	"Rosa May Billinghurst"	1875
"http://dbpedia.org/resource/Edith_How-Martyn"	"Edith How-Martyn"	1875
"http://dbpedia.org/resource/Frances_Parker"	"Frances Parker"	1875
"http://dbpedia.org/resource/Branislav_Petronijević"	"Branislav Petronijević"	1875
"http://dbpedia.org/resource/Paulina_Luisi"	"Paulina Luisi"	1875
"http://dbpedia.org/resource/Mien_van_Wulfften_Palthe"	"Mien van Wulfften Palthe"	1875
"http://dbpedia.org/resource/Alexandrina_Cantacuzino"	"Alexandrina Cantacuzino"	1876
"http://dbpedia.org/resource/Elisabeth_Freeman"	"Elisabeth Freeman"	1876
"http://dbpedia.org/resource/Ella_Negruzzi"	"Ella Negruzzi"	1876
"http://dbpedia.org/resource/Sophia_Duleep_Singh"	"Sophia Duleep Singh"	1876
"http://dbpedia.org/resource/Mary_Ritter_Beard"	"Mary Ritter Beard"	1876
"http://dbpedia.org/resource/Flora_Sandes"	"Flora Sandes"	1876
"http://dbpedia.org/resource/Harriet_Shaw_Weaver"	"Harriet Shaw Weaver"	1876
"http://dbpedia.org/resource/Teresa_Billington-Greig"	"Teresa Billington-Greig"	1876
"http://dbpedia.org/resource/Nesta_Helen_Webster"	"Nesta Helen Webster"	1876
"http://dbpedia.org/resource/Cissie_Cahalan"	"Cissie Cahalan"	1876
"http://dbpedia.org/resource/Coba_Ritsema"	"Coba Ritsema"	1876
"http://dbpedia.org/resource/Else_Jerusalem"	"Else Jerusalem"	1876
"http://dbpedia.org/resource/Sir_Douglas_Dixie,_12th_Baronet"	"Sir Douglas Dixie, 12th Baronet"	1876
"http://dbpedia.org/resource/Helen_Archdale"	"Helen Archdale"	1876
"http://dbpedia.org/resource/Chava_Shapiro"	"Chava Shapiro"	1876
"http://dbpedia.org/resource/Susan_Glaspell"	"Susan Glaspell"	1876
"http://dbpedia.org/resource/Rosika_Schwimmer"	"Rosika Schwimmer"	1877
"http://dbpedia.org/resource/Alexis_Nour"	"Alexis Nour"	1877
"http://dbpedia.org/resource/Joan_Bardina_Castarà"	"Joan Bardina Castarà"	1877
"http://dbpedia.org/resource/Dumitru_Karnabatt"	"Dumitru Karnabatt"	1877
"http://dbpedia.org/resource/Jane_Y._McCallum"	"Jane Y. McCallum"	1877
"http://dbpedia.org/resource/Milly_Witkop"	"Milly Witkop"	1877
"http://dbpedia.org/resource/Carolina_Beatriz_Ângelo"	"Carolina Beatriz Ângelo"	1878
"http://dbpedia.org/resource/María_Jesús_Alvarado_Rivera"	"María Jesús Alvarado Rivera"	1878
"http://dbpedia.org/resource/He_Xiangning"	"He Xiangning"	1878
"http://dbpedia.org/resource/Elvia_Carrillo_Puerto"	"Elvia Carrillo Puerto"	1878
"http://dbpedia.org/resource/Lizzy_Lind_af_Hageby"	"Lizzy Lind af Hageby"	1878
"http://dbpedia.org/resource/Norah_Elam"	"Norah Elam"	1878
"http://dbpedia.org/resource/Elena_Bacaloglu"	"Elena Bacaloglu"	1878
"http://dbpedia.org/resource/Grace_Abbott"	"Grace Abbott"	1878
"http://dbpedia.org/resource/Stella_F._Simon"	"Stella F. Simon"	1878
"http://dbpedia.org/resource/Zabel_Yesayan"	"Zabel Yesayan"	1878
"http://dbpedia.org/resource/Zofia_Praussowa"	"Zofia Praussowa"	1878
"http://dbpedia.org/resource/Zofka_Kveder"	"Zofka Kveder"	1878
"http://dbpedia.org/resource/Mia_Leche_Löfgren"	"Mia Leche Löfgren"	1878
"http://dbpedia.org/resource/Kathleen_Courtney"	"Kathleen Courtney"	1878
"http://dbpedia.org/resource/Mary_Jobe_Akeley"	"Mary Jobe Akeley"	1878
"http://dbpedia.org/resource/Lucy_Burns"	"Lucy Burns"	1879
"http://dbpedia.org/resource/Luisa_Capetillo"	"Luisa Capetillo"	1879
"http://dbpedia.org/resource/Cecilia_Cuțescu-Storck"	"Cecilia Cuțescu-Storck"	1879
"http://dbpedia.org/resource/Kartini"	"Kartini"	1879
"http://dbpedia.org/resource/Margaret_Sanger"	"Margaret Sanger"	1879
"http://dbpedia.org/resource/Miles_Franklin"	"Miles Franklin"	1879
"http://dbpedia.org/resource/Annie_Kenney"	"Annie Kenney"	1879
"http://dbpedia.org/resource/Marie_Juchacz"	"Marie Juchacz"	1879
"http://dbpedia.org/resource/Miriam_Soljak"	"Miriam Soljak"	1879
"http://dbpedia.org/resource/Mercedes_Sola"	"Mercedes Sola"	1879
"http://dbpedia.org/resource/Alla_Nazimova"	"Alla Nazimova"	1879
"http://dbpedia.org/resource/Helena_Gutteridge"	"Helena Gutteridge"	1879
"http://dbpedia.org/resource/Helene_Bresslau_Schweitzer"	"Helene Bresslau Schweitzer"	1879
"http://dbpedia.org/resource/Talbot_Mundy"	"Talbot Mundy"	1879
"http://dbpedia.org/resource/Sara_Beirão"	"Sara Beirão"	1880
"http://dbpedia.org/resource/Christabel_Pankhurst"	"Christabel Pankhurst"	1880
"http://dbpedia.org/resource/Calypso_Botez"	"Calypso Botez"	1880
"http://dbpedia.org/resource/Avra_Theodoropoulou"	"Avra Theodoropoulou"	1880
"http://dbpedia.org/resource/Parashqevi_Qiriazi"	"Parashqevi Qiriazi"	1880
"http://dbpedia.org/resource/Marie_Stopes"	"Marie Stopes"	1880
"http://dbpedia.org/resource/Idola_Saint-Jean"	"Idola Saint-Jean"	1880
"http://dbpedia.org/resource/Stella_Browne"	"Stella Browne"	1880
"http://dbpedia.org/resource/Salvador_Alvarado"	"Salvador Alvarado"	1880
"http://dbpedia.org/resource/H._G._Peter"	"H. G. Peter"	1880
"http://dbpedia.org/resource/Jessie_Aspinall"	"Jessie Aspinall"	1880
"http://dbpedia.org/resource/Mihail_Sadoveanu"	"Mihail Sadoveanu"	1880
"http://dbpedia.org/resource/Nellie_Gifford"	"Nellie Gifford"	1880
"http://dbpedia.org/resource/Carmen_Velacoracho_de_Lara"	"Carmen Velacoracho de Lara"	1880
"http://dbpedia.org/resource/Dimitrana_Ivanova"	"Dimitrana Ivanova"	1881
"http://dbpedia.org/resource/Crystal_Eastman"	"Crystal Eastman"	1881
"http://dbpedia.org/resource/Marion_Phillips"	"Marion Phillips"	1881
"http://dbpedia.org/resource/Mary_MacLane"	"Mary MacLane"	1881
"http://dbpedia.org/resource/Sediqeh_Dowlatabadi"	"Sediqeh Dowlatabadi"	1882
"http://dbpedia.org/resource/Margaret_Hills"	"Margaret Hills"	1882
"http://dbpedia.org/resource/Virginia_Woolf"	"Virginia Woolf"	1882
"http://dbpedia.org/resource/Mary_Richardson"	"Mary Richardson"	1882
"http://dbpedia.org/resource/Minnie_Fisher_Cunningham"	"Minnie Fisher Cunningham"	1882
"http://dbpedia.org/resource/Helena_Normanton"	"Helena Normanton"	1882
"http://dbpedia.org/resource/Margery_Corbett_Ashby"	"Margery Corbett Ashby"	1882
"http://dbpedia.org/resource/Sylvia_Pankhurst"	"Sylvia Pankhurst"	1882
"http://dbpedia.org/resource/Dora_Marsden"	"Dora Marsden"	1882
"http://dbpedia.org/resource/Mina_Loy"	"Mina Loy"	1882
"http://dbpedia.org/resource/Elin_Wägner"	"Elin Wägner"	1882
"http://dbpedia.org/resource/Anthony_Ludovici"	"Anthony Ludovici"	1882
"http://dbpedia.org/resource/Rosalie_Gardiner_Jones"	"Rosalie Gardiner Jones"	1883
"http://dbpedia.org/resource/Berta_Pīpiņa"	"Berta Pīpiņa"	1883
"http://dbpedia.org/resource/Chen_Xiefen"	"Chen Xiefen"	1883
"http://dbpedia.org/resource/Mabel_Vernon"	"Mabel Vernon"	1883
"http://dbpedia.org/resource/Alojzija_Štebi"	"Alojzija Štebi"	1883
"http://dbpedia.org/resource/Millicent_Preston-Stanley"	"Millicent Preston-Stanley"	1883
"http://dbpedia.org/resource/Ona_Mašiotienė"	"Ona Mašiotienė"	1883
"http://dbpedia.org/resource/Rosa_Neuenschwander"	"Rosa Neuenschwander"	1883
"http://dbpedia.org/resource/Scott_Nearing"	"Scott Nearing"	1883
"http://dbpedia.org/resource/Freda_Bage"	"Freda Bage"	1883
"http://dbpedia.org/resource/Lü_Bicheng"	"Lü Bicheng"	1883
"http://dbpedia.org/resource/Paca_Navas"	"Paca Navas"	1883
"http://dbpedia.org/resource/Serafina_Dávalos"	"Serafina Dávalos"	1883
"http://dbpedia.org/resource/Shena_Simon"	"Shena Simon"	1883
"http://dbpedia.org/resource/Marjory_Newbold"	"Marjory Newbold"	1883
"http://dbpedia.org/resource/Concepción_Felix"	"Concepción Felix"	1884
"http://dbpedia.org/resource/Clarence_Dill"	"Clarence Dill"	1884
"http://dbpedia.org/resource/Toshiko_Tamura"	"Toshiko Tamura"	1884
"http://dbpedia.org/resource/Florence_Johnson_(feminist)"	"Florence Johnson (feminist)"	1884
"http://dbpedia.org/resource/Nathalie_Demassieux"	"Nathalie Demassieux"	1884
"http://dbpedia.org/resource/Marion_Margery_Scranton"	"Marion Margery Scranton"	1884
"http://dbpedia.org/resource/Halide_Edib_Adıvar"	"Halide Edib Adıvar"	1884
"http://dbpedia.org/resource/Hayganuş_Mark"	"Hayganuş Mark"	1884
"http://dbpedia.org/resource/Helene_Deutsch"	"Helene Deutsch"	1884
"http://dbpedia.org/resource/Tanzan_Ishibashi"	"Tanzan Ishibashi"	1884
"http://dbpedia.org/resource/Urani_Rumbo"	"Urani Rumbo"	1885
"http://dbpedia.org/resource/Alice_Paul"	"Alice Paul"	1885
"http://dbpedia.org/resource/Clara_Wichmann"	"Clara Wichmann"	1885
"http://dbpedia.org/resource/Agnes_de_Silva"	"Agnes de Silva"	1885
"http://dbpedia.org/resource/Adela_Pankhurst"	"Adela Pankhurst"	1885
"http://dbpedia.org/resource/Jovita_Idar"	"Jovita Idar"	1885
"http://dbpedia.org/resource/Sabina_Spielrein"	"Sabina Spielrein"	1885
"http://dbpedia.org/resource/John_Clarke_(socialist_politician)"	"John Clarke (socialist politician)"	1885
"http://dbpedia.org/resource/Sybil_Neville-Rolfe"	"Sybil Neville-Rolfe"	1885
"http://dbpedia.org/resource/Yaeko_Nogami"	"Yaeko Nogami"	1885
"http://dbpedia.org/resource/Nora_O'Keeffe"	"Nora O'Keeffe"	1885
"http://dbpedia.org/resource/Sarah_Winstedt"	"Sarah Winstedt"	1886
"http://dbpedia.org/resource/Sofija_Kymantaitė-Čiurlionienė"	"Sofija Kymantaitė-Čiurlionienė"	1886
"http://dbpedia.org/resource/Inez_Milholland"	"Inez Milholland"	1886
"http://dbpedia.org/resource/Malak_Hifni_Nasif"	"Malak Hifni Nasif"	1886
"http://dbpedia.org/resource/Juliet_Stuart_Poyntz"	"Juliet Stuart Poyntz"	1886
"http://dbpedia.org/resource/Elise_Ottesen-Jensen"	"Elise Ottesen-Jensen"	1886
"http://dbpedia.org/resource/Nabawiyya_Musa"	"Nabawiyya Musa"	1886
"http://dbpedia.org/resource/Girijabai_Kelkar"	"Girijabai Kelkar"	1886
"http://dbpedia.org/resource/Helen_Chenevix"	"Helen Chenevix"	1886
"http://dbpedia.org/resource/Hermila_Galindo"	"Hermila Galindo"	1886
"http://dbpedia.org/resource/Hiratsuka_Raichō"	"Hiratsuka Raichō"	1886
"http://dbpedia.org/resource/Jeanette_Eaton"	"Jeanette Eaton"	1886
"http://dbpedia.org/resource/Margaret_C._Anderson"	"Margaret C. Anderson"	1886
"http://dbpedia.org/resource/Nell_Brinkley"	"Nell Brinkley"	1886
"http://dbpedia.org/resource/Virginia_Brooks"	"Virginia Brooks"	1886
"http://dbpedia.org/resource/Bhikhari_Thakur"	"Bhikhari Thakur"	1887
"http://dbpedia.org/resource/Miriam_Van_Waters"	"Miriam Van Waters"	1887
"http://dbpedia.org/resource/Nadia_Boulanger"	"Nadia Boulanger"	1887
"http://dbpedia.org/resource/Sue_Shelton_White"	"Sue Shelton White"	1887
"http://dbpedia.org/resource/Agnes_de_Lima"	"Agnes de Lima"	1887
"http://dbpedia.org/resource/Florence_White_(campaigner)"	"Florence White (campaigner)"	1887
"http://dbpedia.org/resource/Katherine_Laird_Cox"	"Katherine Laird Cox"	1887
"http://dbpedia.org/resource/Marguerite_Frick-Cramer"	"Marguerite Frick-Cramer"	1887
"http://dbpedia.org/resource/Clara_Campoamor"	"Clara Campoamor"	1888
"http://dbpedia.org/resource/Signe_Swensson"	"Signe Swensson"	1888
"http://dbpedia.org/resource/Doris_Stevens"	"Doris Stevens"	1888
"http://dbpedia.org/resource/Ángela_Acuña_Braun"	"Ángela Acuña Braun"	1888
"http://dbpedia.org/resource/Sara_Hübner_de_Fresno"	"Sara Hübner de Fresno"	1888
"http://dbpedia.org/resource/Deolinda_Lopes_Vieira"	"Deolinda Lopes Vieira"	1888
"http://dbpedia.org/resource/Juan_Antonio_Ríos"	"Juan Antonio Ríos"	1888
"http://dbpedia.org/resource/Ursula_McConnel"	"Ursula McConnel"	1888
"http://dbpedia.org/resource/Elisabeth_Röhl"	"Elisabeth Röhl"	1888
"http://dbpedia.org/resource/Emanuel_Celler"	"Emanuel Celler"	1888
"http://dbpedia.org/resource/Mabel_Capper"	"Mabel Capper"	1888
"http://dbpedia.org/resource/Marjorie_Hillis"	"Marjorie Hillis"	1889
"http://dbpedia.org/resource/Jessie_Street"	"Jessie Street"	1889
"http://dbpedia.org/resource/Nezihe_Muhiddin"	"Nezihe Muhiddin"	1889
"http://dbpedia.org/resource/Elsie_Bowerman"	"Elsie Bowerman"	1889
"http://dbpedia.org/resource/Leonora_Eyles"	"Leonora Eyles"	1889
"http://dbpedia.org/resource/Carl_von_Ossietzky"	"Carl von Ossietzky"	1889
"http://dbpedia.org/resource/Carolina_Muzzilli"	"Carolina Muzzilli"	1889
"http://dbpedia.org/resource/Luo_Yixiu"	"Luo Yixiu"	1889
"http://dbpedia.org/resource/Selma_Meyer"	"Selma Meyer"	1890
"http://dbpedia.org/resource/Elizabeth_Gurley_Flynn"	"Elizabeth Gurley Flynn"	1890
"http://dbpedia.org/resource/Agnes_Macphail"	"Agnes Macphail"	1890
"http://dbpedia.org/resource/Joan_Beauchamp"	"Joan Beauchamp"	1890
"http://dbpedia.org/resource/Yamakawa_Kikue"	"Yamakawa Kikue"	1890
"http://dbpedia.org/resource/Moa_Martinson"	"Moa Martinson"	1890
"http://dbpedia.org/resource/Esther_Neira_de_Calvo"	"Esther Neira de Calvo"	1890
"http://dbpedia.org/resource/France_Bevk"	"France Bevk"	1890
"http://dbpedia.org/resource/B._R._Ambedkar"	"B. R. Ambedkar"	1891
"http://dbpedia.org/resource/Eva_Kotchever"	"Eva Kotchever"	1891
"http://dbpedia.org/resource/Tcheng_Yu-hsiu"	"Tcheng Yu-hsiu"	1891
"http://dbpedia.org/resource/Enriqueta_Morales"	"Enriqueta Morales"	1891
"http://dbpedia.org/resource/Antonio_Gramsci"	"Antonio Gramsci"	1891
"http://dbpedia.org/resource/C._E._M._Joad"	"C. E. M. Joad"	1891
"http://dbpedia.org/resource/Celeste_Woss_y_Gil"	"Celeste Woss y Gil"	1891
"http://dbpedia.org/resource/Agustina_González_López"	"Agustina González López"	1891
"http://dbpedia.org/resource/Felix_Aderca"	"Felix Aderca"	1891
"http://dbpedia.org/resource/Laura_Papo_Bohoreta"	"Laura Papo Bohoreta"	1891
"http://dbpedia.org/resource/Dakky_Kiær"	"Dakky Kiær"	1892
"http://dbpedia.org/resource/Ella_Lillian_Wall_Van_Leer"	"Ella Lillian Wall Van Leer"	1892
"http://dbpedia.org/resource/Milunka_Savić"	"Milunka Savić"	1892
"http://dbpedia.org/resource/Helen_Bentwich"	"Helen Bentwich"	1892
"http://dbpedia.org/resource/Jane_Grant"	"Jane Grant"	1892
"http://dbpedia.org/resource/Juana_de_Ibarbourou"	"Juana de Ibarbourou"	1892
"http://dbpedia.org/resource/Llibertat_Ródenas_Rodriguez"	"Llibertat Ródenas Rodriguez"	1892
"http://dbpedia.org/resource/Edna_St._Vincent_Millay"	"Edna St. Vincent Millay"	1892
"http://dbpedia.org/resource/Kevin_O'Higgins"	"Kevin O'Higgins"	1892
"http://dbpedia.org/resource/Louise_Weiss"	"Louise Weiss"	1893
"http://dbpedia.org/resource/Sigrid_Stray"	"Sigrid Stray"	1893
"http://dbpedia.org/resource/Dorothy_Thompson"	"Dorothy Thompson"	1893
"http://dbpedia.org/resource/Maria_Lamas"	"Maria Lamas"	1893
"http://dbpedia.org/resource/Mavis_Tate"	"Mavis Tate"	1893
"http://dbpedia.org/resource/Elizabeth_Holloway_Marston"	"Elizabeth Holloway Marston"	1893
"http://dbpedia.org/resource/William_Moulton_Marston"	"William Moulton Marston"	1893
"http://dbpedia.org/resource/Rae_Luckock"	"Rae Luckock"	1893
"http://dbpedia.org/resource/Vera_Brittain"	"Vera Brittain"	1893
"http://dbpedia.org/resource/Mao_Zedong"	"Mao Zedong"	1893
"http://dbpedia.org/resource/Klavdiya_Nikolayeva"	"Klavdiya Nikolayeva"	1893
"http://dbpedia.org/resource/María_Rivera_Urquieta"	"María Rivera Urquieta"	1894
"http://dbpedia.org/resource/Dora_Russell"	"Dora Russell"	1894
"http://dbpedia.org/resource/Ksenija_Atanasijević"	"Ksenija Atanasijević"	1894
"http://dbpedia.org/resource/Mimi_Sverdrup_Lunden"	"Mimi Sverdrup Lunden"	1894
"http://dbpedia.org/resource/Florence_Nagle"	"Florence Nagle"	1894
"http://dbpedia.org/resource/Bertha_Lutz"	"Bertha Lutz"	1894
"http://dbpedia.org/resource/Eulalie_Spence"	"Eulalie Spence"	1894
"http://dbpedia.org/resource/Xiang_Jingyu"	"Xiang Jingyu"	1895
"http://dbpedia.org/resource/Caroline_Haslett"	"Caroline Haslett"	1895
"http://dbpedia.org/resource/Mercedes_Negrón_Muñoz"	"Mercedes Negrón Muñoz"	1895
"http://dbpedia.org/resource/Muna_Lee_(writer)"	"Muna Lee (writer)"	1895
"http://dbpedia.org/resource/Lucía_Sánchez_Saornil"	"Lucía Sánchez Saornil"	1895
"http://dbpedia.org/resource/Aída_Peláez_de_Villa_Urrutia"	"Aída Peláez de Villa Urrutia"	1895
"http://dbpedia.org/resource/Abigail_Mejia"	"Abigail Mejia"	1895
"http://dbpedia.org/resource/Itō_Noe"	"Itō Noe"	1895
"http://dbpedia.org/resource/Mabel_Ping-Hua_Lee"	"Mabel Ping-Hua Lee"	1896
"http://dbpedia.org/resource/Thérèse_Casgrain"	"Thérèse Casgrain"	1896
"http://dbpedia.org/resource/Howard_Hawks"	"Howard Hawks"	1896
"http://dbpedia.org/resource/Na_Hyeseok"	"Na Hyeseok"	1896
"http://dbpedia.org/resource/Wayne_N._Aspinall"	"Wayne N. Aspinall"	1896
"http://dbpedia.org/resource/Kim_Iryeop"	"Kim Iryeop"	1896
"http://dbpedia.org/resource/Liu-Wang_Liming"	"Liu-Wang Liming"	1897
"http://dbpedia.org/resource/Shidzue_Katō"	"Shidzue Katō"	1897
"http://dbpedia.org/resource/Vera_Stein_Ehrlich"	"Vera Stein Ehrlich"	1897
"http://dbpedia.org/resource/Amelia_Earhart"	"Amelia Earhart"	1897
"http://dbpedia.org/resource/Henry_Cowell"	"Henry Cowell"	1897
"http://dbpedia.org/resource/Dorothy_Arzner"	"Dorothy Arzner"	1897
"http://dbpedia.org/resource/Sara_Benoliel"	"Sara Benoliel"	1898
"http://dbpedia.org/resource/Miriam_O'Brien_Underhill"	"Miriam O'Brien Underhill"	1898
"http://dbpedia.org/resource/Amy_Grace_Wheaton"	"Amy Grace Wheaton"	1898
"http://dbpedia.org/resource/Miao_Boying"	"Miao Boying"	1899
"http://dbpedia.org/resource/Hilary_Boyle"	"Hilary Boyle"	1899
"http://dbpedia.org/resource/Miyamoto_Yuriko"	"Miyamoto Yuriko"	1899
"http://dbpedia.org/resource/Irena_Krzywicka"	"Irena Krzywicka"	1899
"http://dbpedia.org/resource/Cai_Chang"	"Cai Chang"	1900
"http://dbpedia.org/resource/Funmilayo_Ransome-Kuti"	"Funmilayo Ransome-Kuti"	1900
"http://dbpedia.org/resource/Ihsan_El-Kousy"	"Ihsan El-Kousy"	1900
"http://dbpedia.org/resource/Pak_Hon-yong"	"Pak Hon-yong"	1900
"http://dbpedia.org/resource/Sara_Sotillo"	"Sara Sotillo"	1900
"http://dbpedia.org/resource/Alice_Neel"	"Alice Neel"	1900
"http://dbpedia.org/resource/Ingerid_Gjøstein_Resi"	"Ingerid Gjøstein Resi"	1901
"http://dbpedia.org/resource/Xie_Xuehong"	"Xie Xuehong"	1901
"http://dbpedia.org/resource/Renée_Méndez_Capote"	"Renée Méndez Capote"	1901
"http://dbpedia.org/resource/Lin_Hui_Xiang"	"Lin Hui Xiang"	1901
"http://dbpedia.org/resource/Jacques_Lacan"	"Jacques Lacan"	1901
"http://dbpedia.org/resource/Karen_Machover"	"Karen Machover"	1902
