item,itemLabel,year,genre,genreLabel
http://www.wikidata.org/entity/Q50821912,Trudi Kocher,1902,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q19802260,Thung Sin Nio,1902,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q11929195,José Roberto Suárez,1902,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q107646896,Sergey Pisarev,1902,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q468884,Ella Josephine Baker,1903,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q4827386,Ava Helen Pauling,1903,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q4936601,Bodil Koch,1903,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q42531776,Begum Badrunnessa Ahmed,1903,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q1618244,Hilde Radusch,1903,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q5362941,Elizabeth Hawes,1903,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q16489636,Benita Galeana,1903,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q14752360,Nancy Zeelenberg,1903,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q8463951,Cao Mengjun,1903,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q106316788,Rosemary Inyama,1903,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q116689868,Zulaykha al-Shihabi,1903,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q33114982,Djelloul Benkalfate,1903,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q67202166,Nèlli Lʹvovna Ptaškina,1903,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q11573222,Wang Zaoshi,1903,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q87336013,Juliette Borboux,1903,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q56162630,Felipa Poot Tzuc,1903,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q56824818,Josie Palmer,1903,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q465156,Daniel Guérin,1904,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q47501668,İffet Halim Oruz,1904,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q1486239,Liffa Gregoriussen,1904,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q2828103,Aimée Bologne-Lemaire,1904,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q6780517,Mary Pillsbury Lord,1904,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q12334010,Ruth Hermann,1904,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q15998515,Azmiye Hami Güven,1904,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q7781049,Thelma Bate,1904,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q51882118,Maria Rita Soares de Andrade,1904,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q23515462,Kitty Kuse,1904,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q17403702,Edna Ryan,1904,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q67202166,Nèlli Lʹvovna Ptaškina,1904,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q123121722,Zahiya al Nashashibi,1904,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q3134380,Hertz Jospa,1904,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q3174578,Jean Scelles,1904,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q88966732,Chen Tiejun,1904,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q108486894,Zinaida Grigorenko,1904,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q261207,Lilí Álvarez,1905,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q50598829,Eva Pineus,1905,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q24072980,Bessie Jean Thompson Guthrie,1905,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q1775491,Åse Gruda Skard,1905,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q6574418,Suat Derviş,1905,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q15446255,Sarah Chakko,1905,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q8248724,Zhang Yun,1905,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q55648444,Tehila Matmon,1905,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q19513699,Rudolf Klimmer,1905,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q62080513,Inger Wilfred Jensen,1905,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q62081443,Stella Kornerup,1905,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q18402386,Madeleine Tribolati,1905,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q7462314,Shahtaj Qizilbash,1905,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q87338327,Berthe Labille,1905,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q97214299,Siti Umniyah,1905,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q56036418,Asma Tubi,1905,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q12123167,Oksana Meshko,1905,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q459383,Rita Lejeune,1906,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q4482484,Monica Felton,1906,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q24226489,Doris Margaret Osborne,1906,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q2620289,Olena Teliha,1906,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q6442803,Kulap Saipradit,1906,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q28648839,Ruth DeYoung Kohler,1906,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q113377686,Bois Frederic Burk,1906,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q106588351,Zahia Marzouk,1906,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q15845780,Clara Breed,1906,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q62004523,Blanca Lydia Trejo,1906,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q94776284,Judith Spindler,1906,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q65322740,Yvonne Hakim Rimpel,1906,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q123118604,Shahinda Duzdar,1906,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q94743047,Alice Prausnitz,1906,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q351903,Oliver Hill,1907,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q62430,Emilie Schindler,1907,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q45843013,Habiba Menchari,1907,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q108865069,Li Shiu Tong,1907,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q23705311,Teresa Andrés Zamora,1907,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q1807722,Lau Mazirel,1907,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q2217810,Sophie Redmond,1907,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q924860,Sofiya Kalistratova,1907,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q5365120,Ellenor Catherine Watson,1907,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q20685642,Ana Rosa Tornero,1907,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q5751890,Carlos T. Gattinoni,1907,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q15274548,Beata Kitsikis,1907,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q106588333,Betty Kronman Shapiro,1907,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q18645948,Ana Figuero,1907,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q62019787,Eva Siewert,1907,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q60990681,Yuriko Motojima,1907,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q2477108,Petro Hryhorenko,1907,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q96489752,Erika Rikli,1907,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q466457,Ho Jong-suk,1908,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q3588897,Émilienne Brunfaut,1908,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q4120224,Doria Shafik,1908,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q4372656,Nina Popova,1908,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q4880616,Begum Anwar Ahmed,1908,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q29075128,Ofelia Machado Bonet,1908,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q33318768,Mascha Oettli,1908,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q546662,La lisa Manobal,1908,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q27915966,Salma Al-Malaika,1908,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q7683310,Tanimowo Ogunlesi,1908,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q27960231,Elisabeth Pletscher,1908,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q5294009,Donald Barkly Molteno,1908,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q56251204,Najla Saab,1908,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q106588350,Alice Madge Dawson,1908,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q1515138,Lev Razgon,1908,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q110990965,Salwa Mahmasani Mumnah,1908,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q4236900,Hryhoriy Kochur,1908,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q42887209,Hide Hyodo Shimizu,1908,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q108704061,Henrique Antunes Cunha,1908,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q25649,Saul Alinsky,1909,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q95487,Arnold Bauer,1909,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q5415007,Eva Bacon,1909,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q27915966,Salma Al-Malaika,1909,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q5703629,Argentina Díaz Lozano,1909,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q28094661,Emma Catalina Encinas Aguayo,1909,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q28527559,Henny de Swaan-Roos,1909,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q4838074,Babubhai P. Vaidya,1909,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q62079615,Annie Schondel,1909,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q62081561,Aagot Lading,1909,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q61779893,Annette Eick,1909,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q4723889,Alfredo Vázquez Carrizosa,1909,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q94755367,Perle Bugnion-Secrétan,1909,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q124347930,Maria Adele Crocioni,1909,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q3595331,V. M. Tarkunde,1909,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q4951016,Lis Groes,1910,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q51142676,Gema Ramkeesoon,1910,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q5664168,Alcira de la Peña,1910,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q435004,Elbert N. Carvel,1910,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q7685176,Tarab Abdul Hadi,1910,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q12326772,Meta Ditzel,1910,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q54329557,Maria Luísa Bittencourt,1910,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q3275661,Madeleine Guilbert,1910,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q106588352,Constance Rover,1910,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q3574189,Yvonne Dornès,1910,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q16014958,Emily Wheelock Reed,1910,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q122749485,Gloria Meneses,1910,http://www.wikidata.org/entity/Q17148251,travesti
http://www.wikidata.org/entity/Q116970148,Hedwig Arbenz-Huber,1910,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q8071938,Zilphia Horton,1910,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q117793777,Andrée Sheehy-Skeffington,1910,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q6850989,Mildred Jeffrey,1910,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q7154879,Pauli Murray,1910,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q275452,Johnnie Carr,1911,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q2247309,Harriët Freezer,1911,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q727636,Han Stijkel,1911,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q943567,Paul Goodman,1911,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q6558577,Lisbeth Broch,1911,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q6761642,Maria Ulfah Santoso,1911,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q5628157,H. D. Shourie,1911,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q62080765,Karen Nielsine Rasmussen,1911,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q62008259,Cécile Wagner,1911,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q111519371,Charlotte Muret,1911,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q16015005,Thuraya Al-Hafez,1911,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q4355869,Amelia Boynton Robinson,1911,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q17009471,María Adela Gard de Antokoletz,1911,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q3379728,Ingrid Segerstedt Wiberg,1911,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q88488271,Necile Tevfik,1911,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q19720965,Grete Borgmann,1911,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q21536173,Cecilia Smith,1911,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q537613,Aoua Kéita,1912,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q298259,Dorothy Height,1912,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q187930,Bayard Rustin,1912,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q272393,Tillie Olsen,1912,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q436667,Molly Yard,1912,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q6354074,Kalmen Kaplansky,1912,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q23306738,Cora Ratto de Sadosky,1912,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q1285538,Harry Hay,1912,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q1912397,Jo van Dijk,1912,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q539252,Saraswathi Gora,1912,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q5703629,Argentina Díaz Lozano,1912,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q28064031,Corinne Marie Louise Pardede-baronesse van Boetzelaer,1912,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q107143649,Joan O. Joshua,1912,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q1985571,Naum Meiman,1912,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q42676947,Henry Viscardi Jr.,1912,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q63322940,Marie-Thérèse Auffray,1912,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q94842079,Brigitte Pross,1912,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q598214,Delia Parodi,1913,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q41921,Rosa Parks,1913,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q4158563,Elizabeth Sneyers,1913,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q436758,Marguerite Legot,1913,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q1841327,Dominique Rolin,1913,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q28955449,Jane Phillips-Gay,1913,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q5953865,Juana Quesada,1913,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q7934463,Virginia Prince,1913,http://www.wikidata.org/entity/Q1052281,trans woman
http://www.wikidata.org/entity/Q5363029,Elizabeth Janeway,1913,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q2892588,Bchira Ben Mrad,1913,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q2163480,Rolf Italiaander,1913,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q3292257,Marie-Thérèse Eyquem,1913,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q3319669,Moloud Khanlari,1913,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q1250309,Dorothy Hennessey,1913,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q16492111,Dulce del Moral,1913,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q18610890,María Bruguera Pérez,1913,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q8049092,Yap Thiam Hien,1913,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q67324148,Maria Doriath,1913,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q78007491,Eumelia Hernández,1913,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q18888780,Q18888780,1913,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q124153116,Ana Moreno,1913,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q19801208,Mari Ellis,1913,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q98400118,Thomas Kilgore Jr.,1913,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q153248,Marguerite Duras,1914,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q24646332,Elizabeth W. Crandall,1914,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q1515573,Gertrud Heinzelmann,1914,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q1894824,Margaret Ekpo,1914,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q7253044,Prunella Stack,1914,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q5560387,Giichi Nomura,1914,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q5758129,Catalina Guagnini,1914,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q15968111,Vera Houghton,1914,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q15436205,Harry Pauly,1914,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q8023480,Wim Hora Adema,1914,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q12180708,Amīnah al-Saʿīd,1914,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q55700752,Maura Breslin,1914,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q5221441,Danylo Shumuk,1914,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q56417420,Gunhild Emanuelsen,1914,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q62079693,Birgitte Weis Bentzon,1914,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q15497695,Frank Wilkinson,1914,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q108791532,Elffy Albrecht Ibañez,1914,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q15783650,Antoinette Tubman,1914,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q15999008,Juliette Hampton Morgan,1914,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q16018987,Patricia Swift Blalock,1914,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q2443186,Hortensia Bussi,1914,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q2500702,Antun Maqdisi,1914,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q2657898,Kenneth Clark,1914,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q2723530,Teji Bachchan,1914,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q95990042,Hélène Michel-Wolfromm,1914,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q19364786,Jeanette Williams,1914,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q16838092,Gabriel Chiramel,1914,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q3160566,Jaime Castillo Velasco,1914,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q65162104,Reyna Diez,1914,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q105260207,Masao Sugiura,1914,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q21151762,Wilson A. Head,1914,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q6514418,Lee Lorch,1915,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q5369098,Emanuel Litvinoff,1915,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q469885,Judith Wright,1915,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q20748116,María Cristina Vilanova,1915,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q12329476,Nynne Koch,1915,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q1566059,Luis Andres Vargas Gomez,1915,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q4726317,Alicia Zubasnabar de De la Cuadra,1915,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q4738706,Alys Faiz,1915,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q7917215,Vattikota Alwar Swamy,1915,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q16710574,Kirill Uspensky,1915,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q17151792,Kartar Dhillon,1915,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q118437842,Edith Wynner,1915,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q106470699,Margarete Bardo,1916,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q50380380,Aicha Bellagha,1916,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q5489333,Frank S. Emi,1916,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q5052921,Catherine Shipe East,1916,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q112227738,Edith Allen Perry,1916,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q104782462,Wang Yun,1916,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q1327520,Stetson Kennedy,1916,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q4719923,Alexander Ratiu,1916,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q124077877,Clinton Jones,1916,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q29634454,Ángel Pisarello,1916,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q95889574,Eve Rudin,1916,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q55418402,Jane Léro,1916,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q56318310,Blanca Benítez Montenegro,1916,http://www.wikidata.org/entity/Q6581072,female
